Fecha,Producto/Ficha,Categoria,Descripción,Moneda,Valor Venta
6/21/2024,574160007-12641,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: AZUL/ROJO; Mater.: ACERO; Gén.: HOMBRE",S/ ,321.19
6/21/2024,581250008-11248,FITNESS,GIMNASIO G2300 Color: NEGRO,S/ ,"2,033.05"
6/22/2024,581270062-11248,FITNESS,TROTADORA OCX X3 PLUS BY Color: NEGRO,S/ ,"1,609.33"
6/23/2024,581270063-12251,FITNESS,TROTADORA OCX I1 BY Color: GRIS,S/ ,846.61
6/24/2024,601640084-12420,ACCESORIO,CADENA PC NX EAGLE SOLID PIN 126 ESLABONES PWRLOCK FLOWLINK 12 VELOCIDADES (00.2518.031.011) Color: GREY; TipoAcc: CADENA,S/ ,109.32
6/24/2024,571192217-15286,BICICLETA,"BICICLETA TLN 29 - 4 L (2201107227) Aro: 29""; Color: METAL; Talla: L; Año: 2022.000",S/ ,"1,058.47"
6/24/2024,581270063-12251,FITNESS,TROTADORA OCX I1 BY Color: GRIS,S/ ,846.61
6/24/2024,581270063-12251,FITNESS,TROTADORA OCX I1 BY Color: GRIS,S/ ,846.61
6/24/2024,581270063-12251,FITNESS,TROTADORA OCX I1 BY Color: GRIS,S/ ,846.61
6/24/2024,581270063-12251,FITNESS,TROTADORA OCX I1 BY Color: GRIS,S/ ,846.61
6/25/2024,581270062-11248,FITNESS,TROTADORA OCX X3 PLUS BY Color: NEGRO,S/ ,"1,609.33"
6/25/2024,732540004-0,ACCESORIO,"EJE SELLADO MOV. CENTRAL 122 MM. MOD. CANON 27.5"" .",S/ ,25.42
6/25/2024,732420022-0,ACCESORIO,"CATALINA PARA 6/7v. 170mm., 42x34x24D C/CC, MOD. CANON 27.5"" .",S/ ,38.14
6/25/2024,581560007-11554,FITNESS,SPINNING K4018 Color: NEGRO/AZUL,S/ ,"1,185.59"
6/26/2024,731960027-12927,ACCESORIO,DESCARRILADOR GX EAGLE MAX 52T TipoAcc: DESVIADOR POSTERIOR,S/ ,499.15
6/26/2024,601640083-12418,ACCESORIO,CADENA PC GX EAGLE HOLLOWPIN 126 ESLABONES PWRLOCK FLOWLINK 12 VELOCIDADES (00.2518.030.011) Color: PLATEADO; TipoAcc: CADENA,S/ ,107.80
6/26/2024,571380074-14004,BICICLETA,"BICICLETA CANON HWT 29"" Aro: 29""; Color: NEGRO/ROJO; Gén.: HOMBRE",S/ ,939.83
6/26/2024,581270063-12251,FITNESS,TROTADORA OCX I1 BY Color: GRIS,S/ ,846.61
6/26/2024,732060192-12957,ACCESORIO,"KIT DE ACTUALIZACIÓN GX EAGLE AXS (BATERÍA TRASERA, CONTROLADOR CON PINZA, CARGADOR / CABLE, HERRAMIENTA DE SEPARACIÓN DE CADENA) TipoAcc: KIT ACTUALIZACION",S/ ,"1,523.57"
6/26/2024,731990156-14650,ACCESORIO,"LLANTA CAMEL VUELTA USA CB791 (56-559) Aro: 26""; Color: NEGRO; Talla: 26X2.10; TipoAcc: LLANTA",S/ ,25.34
6/26/2024,731990165-14660,ACCESORIO,"CAMARA CAMEL Aro: 26""; TipoAcc: CAMARA; Talla: 26X2.10",S/ ,11.78
6/26/2024,731990014-12730,ACCESORIO,"LLANTA EDDY CURRENT REAR 29X2.60, EVO, SUPER GRV, TLE 466 31.14 28.03 CARTON / 6 65-622 B/B-SK HS497 ADDIX SOFT 67EPI B Color: NEGRO; Talla: 29X2.60; TipoAcc: LLANTA",S/ ,225.62
6/26/2024,601640082-12418,ACCESORIO,CADENA PC X01 EAGLE HOLLOWPIN 126 ESLABONES PWRLOCK FLOWLINK 12 VELOCIDADES (00.2518.023.011) Color: PLATEADO; TipoAcc: CADENA,S/ ,189.07
6/26/2024,571200228-14904,BICICLETA,"BICICLETA MRG CITY 2 24"" Aro: 24""; Color: VERDE/AMARILLO; Gén.: MUJER",S/ ,719.49
6/27/2024,732130022-13414,ACCESORIO,"SHIFTER POSTERIOR GX EAGLE TRIGGER 12 VELOCIDADES, ABRAZADERA TipoAcc: SHIFTER POSTERIOR",S/ ,185.59
6/27/2024,731960027-12927,ACCESORIO,DESCARRILADOR GX EAGLE MAX 52T TipoAcc: DESVIADOR POSTERIOR,S/ ,322.03
6/27/2024,601640082-12418,ACCESORIO,CADENA PC X01 EAGLE HOLLOWPIN 126 ESLABONES PWRLOCK FLOWLINK 12 VELOCIDADES (00.2518.023.011) Color: PLATEADO; TipoAcc: CADENA,US$,178.14
6/27/2024,872070006-16461,ACCESORIO,PLATO T-TYPE 34T MONTAJE DIRECTO 3MM OFFSET EAGLE 8-BOLT X0 D1 Mater.: ALUMINIO; TipoAcc: PLATO,US$,223.47
6/27/2024,731980020-12722,ACCESORIO,GROUPSET EAGLE AXS X0 175 MM Color: NEGRO; TipoAcc: GROUPSET,US$,"4,855.24"
6/27/2024,732130022-13414,ACCESORIO,"SHIFTER POSTERIOR GX EAGLE TRIGGER 12 VELOCIDADES, ABRAZADERA TipoAcc: SHIFTER POSTERIOR",S/ ,185.59
6/27/2024,731960027-12927,ACCESORIO,DESCARRILADOR GX EAGLE MAX 52T TipoAcc: DESVIADOR POSTERIOR,S/ ,322.03
6/27/2024,601640083-12418,ACCESORIO,CADENA PC GX EAGLE HOLLOWPIN 126 ESLABONES PWRLOCK FLOWLINK 12 VELOCIDADES (00.2518.030.011) Color: PLATEADO; TipoAcc: CADENA,S/ ,107.63
6/28/2024,574160007-12641,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: AZUL/ROJO; Mater.: ACERO; Gén.: HOMBRE",S/ ,321.19
7/1/2024,581270062-11248,FITNESS,TROTADORA OCX X3 PLUS BY Color: NEGRO,S/ ,"1,609.33"
7/1/2024,581270063-12251,FITNESS,TROTADORA OCX I1 BY Color: GRIS,S/ ,846.61
7/1/2024,600290057-11532,ACCESORIO,REFLECTOR DELANTERO Y POSTERIOR C/SOPORTE Color: X DEFINIR; TipoAcc: X DEFINIR,S/ ,5.25
7/1/2024,602250005-12997,ACCESORIO,TIMBRE TING FLICK Color: PLATEADO; TipoAcc: TIMBRE,S/ ,12.63
7/1/2024,574160007-16187,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: ROJO/NEGRO; Gén.: HOMBRE; Mater.: ACERO",S/ ,321.19
7/1/2024,571200217-15223,BICICLETA,"BIC ESCAPE 2 DISC 700C"" L (2200115127) Aro: 700C""; Color: CHARCOAL; Gén.: HOMBRE; Mater.: ALUMINIO; Año: 2022.000; Talla: L",S/ ,"2,287.29"
7/1/2024,581270051-11248,FITNESS,TROTADORA S200 Color: NEGRO,S/ ,"1,922.88"
7/1/2024,571192177-14902,BICICLETA,"BICICLETA NEVADA 02 29"" Aro: 29""; Color: NEGRO/CELESTE; Gén.: HOMBRE",S/ ,846.61
7/1/2024,571500042-14570,BICICLETA,"BICICLETA HFY MTB CAROM 27.5"" Aro: 27.5""; Color: NEGRO/GRIS/AZUL",S/ ,516.10
7/3/2024,571500043-13638,BICICLETA,"BICICLETA MTCITY 21V Aro: 26""; Color: GRIS/LILA; Mater.: ACERO; Gén.: UNISEX",S/ ,456.78
7/3/2024,574160007-12641,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: AZUL/ROJO; Mater.: ACERO; Gén.: HOMBRE",S/ ,321.19
7/3/2024,581270062-11248,FITNESS,TROTADORA OCX X3 PLUS BY Color: NEGRO,S/ ,931.36
7/3/2024,581270063-12251,FITNESS,TROTADORA OCX I1 BY Color: GRIS,S/ ,846.61
7/3/2024,581240018-11248,FITNESS,ELIPTICA E6008 Color: NEGRO,S/ ,"1,609.32"
7/3/2024,574160007-16187,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: ROJO/NEGRO; Gén.: HOMBRE; Mater.: ACERO",S/ ,321.19
7/4/2024,581270062-11248,FITNESS,TROTADORA OCX X3 PLUS BY Color: NEGRO,S/ ,"1,609.33"
7/4/2024,581270062-11248,FITNESS,TROTADORA OCX X3 PLUS BY Color: NEGRO,S/ ,"1,609.33"
7/4/2024,581270062-11248,FITNESS,TROTADORA OCX X3 PLUS BY Color: NEGRO,S/ ,"1,609.33"
7/4/2024,571230139-14488,BICICLETA,"BICICLETA SPD KIDS 12"" Aro: 12""; Color: AZUL/ROJO; Lic.: MARVEL; Gén.: HOMBRE",S/ ,507.63
7/5/2024,581240018-11248,FITNESS,ELIPTICA E6008 Color: NEGRO,S/ ,"1,609.32"
7/6/2024,571230117-12560,BICICLETA,"BICICLETA DESTINY 16"" Aro: 16""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,575.42
7/6/2024,571230117-12560,BICICLETA,"BICICLETA DESTINY 16"" Aro: 16""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,575.42
7/6/2024,581240041-11248,FITNESS,ELIPTICA E6010 Color: NEGRO,S/ ,"2,117.80"
7/7/2024,571500042-14570,BICICLETA,"BICICLETA HFY MTB CAROM 27.5"" Aro: 27.5""; Color: NEGRO/GRIS/AZUL",S/ ,516.10
7/7/2024,581560002-12250,FITNESS,SPINNING PREST S5007 Color: AZUL,S/ ,"1,948.31"
7/7/2024,574160007-12641,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: AZUL/ROJO; Mater.: ACERO; Gén.: HOMBRE",S/ ,321.19
7/8/2024,571230115-12558,BICICLETA,"BICICLETA COOL 12"" Aro: 12""; Color: ROSADO; Año: 2020.000; Gén.: MUJER",S/ ,490.68
7/8/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/9/2024,581240018-11248,FITNESS,ELIPTICA E6008 Color: NEGRO,S/ ,"1,439.83"
7/9/2024,571192176-14003,BICICLETA,"BICICLETA NEVADA 01 29"" Aro: 29""; Color: NEGRO/VERDE; Gén.: HOMBRE",S/ ,"1,350.85"
7/9/2024,581250008-11248,FITNESS,GIMNASIO G2300 Color: NEGRO,S/ ,"1,694.07"
7/9/2024,571500043-13638,BICICLETA,"BICICLETA MTCITY 21V Aro: 26""; Color: GRIS/LILA; Mater.: ACERO; Gén.: UNISEX",S/ ,418.64
7/9/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/9/2024,574160007-16187,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: ROJO/NEGRO; Gén.: HOMBRE; Mater.: ACERO",S/ ,321.19
7/9/2024,581270062-11248,FITNESS,TROTADORA OCX X3 PLUS BY Color: NEGRO,S/ ,"1,609.33"
7/10/2024,571192177-14902,BICICLETA,"BICICLETA NEVADA 02 29"" Aro: 29""; Color: NEGRO/CELESTE; Gén.: HOMBRE",S/ ,711.02
7/10/2024,571500042-14570,BICICLETA,"BICICLETA HFY MTB CAROM 27.5"" Aro: 27.5""; Color: NEGRO/GRIS/AZUL",S/ ,516.10
7/10/2024,571200155-13672,BICICLETA,"BICICLETA TURQUESA CITY 6V 26"" Aro: 26""; Color: GRIS CLARO; Mater.: ACERO; Gén.: MUJER",S/ ,948.31
7/10/2024,582700039-15897,FITNESS,MAQUINA DE REMO PREST R1000 PLUS Color: NEGRO/GRIS; Año: 2023.000; Gén.: UNISEX,S/ ,"1,863.56"
7/10/2024,581270062-11248,FITNESS,TROTADORA OCX X3 PLUS BY Color: NEGRO,S/ ,"1,609.33"
7/10/2024,571200227-14906,BICICLETA,"BICICLETA MRG CITY 2 26"" Aro: 26""; Color: AZUL/ROSADO; Gén.: MUJER",S/ ,829.66
7/10/2024,581250010-11248,FITNESS,GIMNASIO G1700 Color: NEGRO,S/ ,"1,016.10"
7/10/2024,571192177-14902,BICICLETA,"BICICLETA NEVADA 02 29"" Aro: 29""; Color: NEGRO/CELESTE; Gén.: HOMBRE",S/ ,711.02
7/10/2024,574160008-16189,BICICLETA,"BICICLETA CBR 20"" Aro: 20""; Color: AZUL/NEGRO; Gén.: HOMBRE; Mater.: ACERO",S/ ,592.37
7/10/2024,581270062-11248,FITNESS,TROTADORA OCX X3 PLUS BY Color: NEGRO,S/ ,"1,609.33"
7/10/2024,872210008-13470,ACCESORIO,FRENO DE DISCO MAVEN ULTIMATE STEALTH | RUEDA DELANTERA UNICA NEGRA / PLATEADA (1JGO=7PZS) TipoAcc: FRENO DE DISCO,S/ ,"1,033.13"
7/10/2024,872210009-13470,ACCESORIO,FRENO DE DISCO MAVEN ULTIMATE STEALTH | RUEDA TRASERA UNICA NEGRA / PLATEADA (1JGO=7PZAS) TipoAcc: FRENO DE DISCO,S/ ,"1,067.71"
7/10/2024,571200004-11138,BICICLETA,"BICICLETA TRICICARGO VENECIA 24"" Aro: 24""; Color: CREMA; Mater.: ACERO; Gén.: UNIXEX",S/ ,846.61
7/11/2024,571230124-14591,BICICLETA,"BICICLETA SPACE 20"" Aro: 20""; Color: BLANCO/FUCSIA; Mater.: ACERO; Gén.: MUJER",S/ ,414.41
7/11/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/13/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/13/2024,605530429-12866,ACCESORIO, CLUTCH CRANK CORE STORAGE TipoAcc: HERRAMIENTA,S/ ,338.14
7/13/2024,581270050-11248,FITNESS,TROTADORA T370 Color: NEGRO,S/ ,"2,033.05"
7/13/2024,574160007-16187,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: ROJO/NEGRO; Gén.: HOMBRE; Mater.: ACERO",S/ ,321.19
7/13/2024,571500043-13638,BICICLETA,"BICICLETA MTCITY 21V Aro: 26""; Color: GRIS/LILA; Mater.: ACERO; Gén.: UNISEX",S/ ,418.64
7/13/2024,581270051-11248,FITNESS,TROTADORA S200 Color: NEGRO,S/ ,"1,609.32"
7/14/2024,574160008-16190,BICICLETA,"BICICLETA CBR 20"" Aro: 20""; Color: GRIS/NARANAJA; Gén.: HOMBRE; Mater.: ACERO",S/ ,592.37
7/15/2024,581560006-11554,FITNESS,SPINNING K4020 Color: NEGRO/AZUL,S/ ,"1,694.07"
7/15/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/15/2024,581270050-11248,FITNESS,TROTADORA T370 Color: NEGRO,S/ ,"2,033.05"
7/15/2024,574160007-16188,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: GRIS OSCURO/VERDE; Gén.: HOMBRE; Mater.: ACERO",S/ ,321.19
7/16/2024,581270047-11248,FITNESS,TROTADORA PREST T5802AC Color: NEGRO,S/ ,"3,727.97"
7/16/2024,571192077-13700,BICICLETA,"BICICLETA TLN 29 - 2 M (2101112125) Aro: 29""; Color: CONCRETE; Talla: M; Año: 2021.000",S/ ,"2,033.05"
7/16/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/16/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/16/2024,582700002-15896,FITNESS,MAQUINA DE REMO S200 Color: NEGRO; Año: 2023.000; Gén.: UNISEX,S/ ,846.61
7/16/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/16/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/16/2024,731990179-12730,ACCESORIO,"LLANTA EDDY CURRENT FRONT 29X2.60, EVO, SUPER TRAIL, TLE 65-622 B/B-SK HS496 ADDIX SOFT 67EPI B Color: NEGRO; Talla: 29X2.60; TipoAcc: LLANTA",S/ ,171.49
7/16/2024,731990014-12730,ACCESORIO,"LLANTA EDDY CURRENT REAR 29X2.60, EVO, SUPER GRV, TLE 466 31.14 28.03 CARTON / 6 65-622 B/B-SK HS497 ADDIX SOFT 67EPI B Color: NEGRO; Talla: 29X2.60; TipoAcc: LLANTA",S/ ,180.32
7/16/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/16/2024,571500042-14570,BICICLETA,"BICICLETA HFY MTB CAROM 27.5"" Aro: 27.5""; Color: NEGRO/GRIS/AZUL",S/ ,516.10
7/16/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/16/2024,601720247-12519,ACCESORIO,CASCO LIMAR 720° Color: BURGUNDY; Talla: M; Año: 2020.000; TipoAcc: CASCO,S/ ,253.39
7/16/2024,601720247-12512,ACCESORIO,CASCO LIMAR 720° Color: BLACK; Talla: M; Año: 2020.000; TipoAcc: CASCO,S/ ,253.39
7/16/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/16/2024,581240043-11252,FITNESS,ELIPTICA E1130 Color: NEGRO/PLATEADO,S/ ,677.12
7/17/2024,571192175-14901,BICICLETA,"BICICLETA DISCOVERY 02 29"" Aro: 29""; Color: GRIS/NEGRO; Gén.: HOMBRE",S/ ,706.78
7/17/2024,571192175-14901,BICICLETA,"BICICLETA DISCOVERY 02 29"" Aro: 29""; Color: GRIS/NEGRO; Gén.: HOMBRE",S/ ,706.78
7/17/2024,574160007-16188,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: GRIS OSCURO/VERDE; Gén.: HOMBRE; Mater.: ACERO",S/ ,321.19
7/17/2024,602020004-11697,ACCESORIO,LUZ NUMEN COMBO 4 Color: NEGRO; TipoAcc: LUZ,S/ ,56.78
7/17/2024,571191931-11488,BICICLETA,"BICICLETA SCP 27.5"" Aro: 27.5""; Color: GRIS; Mater.: ACERO; Gén.: HOMBRE",S/ ,494.92
7/17/2024,581240043-11252,FITNESS,ELIPTICA E1130 Color: NEGRO/PLATEADO,S/ ,677.12
7/17/2024,571192177-14902,BICICLETA,"BICICLETA NEVADA 02 29"" Aro: 29""; Color: NEGRO/CELESTE; Gén.: HOMBRE",S/ ,711.02
7/17/2024,581240041-11248,FITNESS,ELIPTICA E6010 Color: NEGRO,S/ ,"1,609.32"
7/17/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/17/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/17/2024,571192026-14589,BICICLETA,"BICICLETA SCP 29"" Aro: 29""; Color: NEGRO; Mater.: ACERO; Gén.: HOMBRE",S/ ,533.05
7/17/2024,582700002-15896,FITNESS,MAQUINA DE REMO S200 Color: NEGRO; Año: 2023.000; Gén.: UNISEX,S/ ,846.61
7/17/2024,581240043-11252,FITNESS,ELIPTICA E1130 Color: NEGRO/PLATEADO,S/ ,644.92
7/17/2024,581240043-11252,FITNESS,ELIPTICA E1130 Color: NEGRO/PLATEADO,S/ ,677.12
7/18/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/18/2024,581240043-11252,FITNESS,ELIPTICA E1130 Color: NEGRO/PLATEADO,S/ ,677.12
7/18/2024,571180002-11465,BICICLETA,"BICICLETA ROMA GIRL 20"" Aro: 20""; Color: VERDE; Mater.: ACERO; Gén.: MUJER",S/ ,460.46
7/18/2024,574160007-12641,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: AZUL/ROJO; Mater.: ACERO; Gén.: HOMBRE",S/ ,321.19
7/19/2024,731990167-12730,ACCESORIO,"LLANTA MAGIC MARY 29x2.60 EVO, SUPER GRV, TLE 65-622 B/B-SK HS447 ADDIX SOFT 67EPI Color: NEGRO; Talla: 29X2.60; TipoAcc: LLANTA",US$,180.44
7/19/2024,731990181-12728,ACCESORIO,"LLANTA EDDY CURRENT REAR 27.5X2.60, EVO, SUPER GRV, TLE 65-584 B/B-SK HS497 ADDIX SOFT 67EPI B Color: NEGRO; Talla: 27.5X2.60; TipoAcc: LLANTA",US$,199.41
7/19/2024,581240041-11248,FITNESS,ELIPTICA E6010 Color: NEGRO,S/ ,"1,609.32"
7/19/2024,581240041-11248,FITNESS,ELIPTICA E6010 Color: NEGRO,S/ ,"1,609.32"
7/19/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/19/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/19/2024,571192026-14589,BICICLETA,"BICICLETA SCP 29"" Aro: 29""; Color: NEGRO; Mater.: ACERO; Gén.: HOMBRE",S/ ,533.05
7/19/2024,574160007-12641,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: AZUL/ROJO; Mater.: ACERO; Gén.: HOMBRE",S/ ,321.19
7/19/2024,571200154-11101,BICICLETA,"BICICLETA TRICICARGO CROSSTOWN 26"" Aro: 26""; Color: NEGRO; Mater.: ACERO; Gén.: HOMBRE",S/ ,914.41
7/19/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/19/2024,731990167-12730,ACCESORIO,"LLANTA MAGIC MARY 29x2.60 EVO, SUPER GRV, TLE 65-622 B/B-SK HS447 ADDIX SOFT 67EPI Color: NEGRO; Talla: 29X2.60; TipoAcc: LLANTA",S/ ,180.42
7/19/2024,731990138-12728,ACCESORIO,"LLANTA BIG BETTY 27.5x2.60, EVO, SUPER GRV, TLE 65-584 B/B-SK HS608 ADDIX SOFT 67EPI B Color: NEGRO; Talla: 27.5X2.60; TipoAcc: LLANTA",S/ ,238.97
7/19/2024,571191931-11488,BICICLETA,"BICICLETA SCP 27.5"" Aro: 27.5""; Color: GRIS; Mater.: ACERO; Gén.: HOMBRE",S/ ,494.92
7/19/2024,602020004-11697,ACCESORIO,LUZ NUMEN COMBO 4 Color: NEGRO; TipoAcc: LUZ,S/ ,56.78
7/19/2024,631500084-15540,BICICLETA,"E-BIKE TRANCE X E+ 3 29"" M (2203361155) Aro: 29""; Color: BLACK DIAMOND; Talla: M; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,"11,236.66"
7/19/2024,581240043-11252,FITNESS,ELIPTICA E1130 Color: NEGRO/PLATEADO,S/ ,677.12
7/19/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/20/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/20/2024,571500047-12628,BICICLETA,"BICICLETA VID FURY 29"" Aro: 29""; Color: NEGRO/AMARILLO; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,634.75
7/21/2024,571500045-12681,BICICLETA,"BICICLETA GRV 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ACERO; Gén.: HOMBRE",S/ ,550.00
7/21/2024,581240043-11252,FITNESS,ELIPTICA E1130 Color: NEGRO/PLATEADO,S/ ,677.12
7/21/2024,581560002-12250,FITNESS,SPINNING PREST S5007 Color: AZUL,S/ ,"1,948.31"
7/21/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/21/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/21/2024,571500047-11099,BICICLETA,"BICICLETA VID FURY 29"" Aro: 29""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,634.75
7/21/2024,581240043-11252,FITNESS,ELIPTICA E1130 Color: NEGRO/PLATEADO,S/ ,677.12
7/21/2024,571192175-14901,BICICLETA,"BICICLETA DISCOVERY 02 29"" Aro: 29""; Color: GRIS/NEGRO; Gén.: HOMBRE",S/ ,723.73
7/21/2024,571500047-11099,BICICLETA,"BICICLETA VID FURY 29"" Aro: 29""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,634.75
7/21/2024,602020003-11697,ACCESORIO,LUZ NUMEN COMBO 3 Color: NEGRO; TipoAcc: LUZ,S/ ,62.71
7/21/2024,571500042-14570,BICICLETA,"BICICLETA HFY MTB CAROM 27.5"" Aro: 27.5""; Color: NEGRO/GRIS/AZUL",S/ ,516.10
7/21/2024,574160005-14993,BICICLETA,"BICICLETA SEVILLA GIRL 20"" Aro: 20""; Color: CELESTE; Mater.: ACERO; Gén.: MUJER",S/ ,541.53
7/22/2024,571200004-11138,BICICLETA,"BICICLETA TRICICARGO VENECIA 24"" Aro: 24""; Color: CREMA; Mater.: ACERO; Gén.: UNIXEX",S/ ,846.61
7/22/2024,581240043-11252,FITNESS,ELIPTICA E1130 Color: NEGRO/PLATEADO,S/ ,677.12
7/22/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/22/2024,571500042-14570,BICICLETA,"BICICLETA HFY MTB CAROM 27.5"" Aro: 27.5""; Color: NEGRO/GRIS/AZUL",S/ ,542.10
7/22/2024,571200154-11101,BICICLETA,"BICICLETA TRICICARGO CROSSTOWN 26"" Aro: 26""; Color: NEGRO; Mater.: ACERO; Gén.: HOMBRE",S/ ,914.41
7/22/2024,571191931-11488,BICICLETA,"BICICLETA SCP 27.5"" Aro: 27.5""; Color: GRIS; Mater.: ACERO; Gén.: HOMBRE",S/ ,494.92
7/22/2024,571500042-14570,BICICLETA,"BICICLETA HFY MTB CAROM 27.5"" Aro: 27.5""; Color: NEGRO/GRIS/AZUL",S/ ,516.10
7/22/2024,571191931-14590,BICICLETA,"BICICLETA SCP 27.5"" Aro: 27.5""; Color: ROJO; Mater.: ACERO; Gén.: HOMBRE",S/ ,494.92
7/22/2024,581240018-11248,FITNESS,ELIPTICA E6008 Color: NEGRO,S/ ,"1,439.83"
7/22/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/22/2024,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,439.83"
7/22/2024,601720247-14043,ACCESORIO,CASCO LIMAR 720° Color: BURGUNDY; Talla: L; Año: 2020.000; TipoAcc: CASCO,S/ ,253.39
7/22/2024,605530450-14313,ACCESORIO,TOP BOX  11 LTS (8870400001) Color: BLACK; TipoAcc: ASIENTO PARA BEBE,S/ ,211.02
7/23/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/23/2024,581560006-11554,FITNESS,SPINNING K4020 Color: NEGRO/AZUL,S/ ,"1,694.07"
7/23/2024,571192075-12603,BICICLETA,"BICICLETA MRG ADVANCED 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,609.32
7/23/2024,571500042-14570,BICICLETA,"BICICLETA HFY MTB CAROM 27.5"" Aro: 27.5""; Color: NEGRO/GRIS/AZUL",S/ ,516.10
